Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,8592.84797589314,8461.88313895003,-4211.88951468049,n/a,0.337200970162391,2.24418543992435,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,8597.5753240693,8459.72309618831,-4209.8040059651,n/a,0.334365632214787,2.26961849814274,0.238251366120219,0.238251366120219,0.261748633879781,0.261748633879781,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,8598.07712383532,8460.22489595433,-4210.05490584811,0.263127398736154,0.61770443634067,2.22604411067386,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G+I,21,8602.54206218945,8457.80299447354,-4207.8381922217,0.269557942549241,0.62463884805014,2.24994342801738,0.238251366120219,0.238251366120219,0.261748633879781,0.261748633879781,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G,23,8605.77478937878,8447.26369620828,-4200.55619020941,n/a,0.33959979883892,2.31725552786963,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.04,0.12,0.04,0.25,0.04,0.04,0.21,0.04,0.12,0.03,0.04
TN93+G+I,24,8610.76469057756,8445.36841224093,-4198.60195800532,0.272043034549182,0.645279469712189,2.2971597647061,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.04,0.12,0.04,0.25,0.04,0.04,0.21,0.04,0.12,0.03,0.04
HKY+G,22,8614.17597317119,8462.55061694987,-4209.20596490909,n/a,0.335234698195634,2.26715952181398,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.04,0.18,0.04,0.19,0.04,0.04,0.16,0.04,0.17,0.03,0.04
HKY+G+I,23,8618.99540236329,8460.48430919279,-4207.16649670166,0.272921746529354,0.633692479614821,2.24686408980825,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.04,0.04,0.18,0.04,0.19,0.04,0.04,0.16,0.04,0.17,0.04,0.04
GTR+G,26,8626.48664626854,8447.32165385668,-4197.56457024385,n/a,0.338881530693512,2.32180993536056,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.05,0.12,0.03,0.25,0.05,0.05,0.21,0.03,0.12,0.04,0.03
GTR+G+I,27,8631.56516341644,8445.51664254976,-4195.65464601432,0.273130553083965,0.64687358100875,2.29960133815831,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.05,0.12,0.03,0.25,0.05,0.05,0.21,0.03,0.12,0.04,0.03
K2+I,19,8653.18269417783,8522.21785723472,-4242.05687382284,0.498939820442016,n/a,1.88938676850997,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+I,20,8657.28262696348,8519.43039908249,-4239.65765741219,0.499729115510528,n/a,1.9097046949234,0.238251366120219,0.238251366120219,0.261748633879781,0.261748633879781,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+I,23,8666.61979850436,8508.10870533386,-4230.97869477219,0.495315028565908,n/a,1.90781986095318,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.04,0.05,0.13,0.04,0.22,0.04,0.04,0.19,0.04,0.13,0.04,0.05
HKY+I,22,8672.98541981906,8521.36006359774,-4238.61068823302,0.499544430316525,n/a,1.9082758465521,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.04,0.05,0.17,0.04,0.18,0.04,0.04,0.15,0.04,0.16,0.04,0.05
GTR+I,26,8687.17076573928,8508.00577332742,-4227.90662997922,0.495682329858171,n/a,1.90333409352332,0.247950819672131,0.228551912568306,0.269672131147541,0.253825136612022,0.03,0.06,0.13,0.04,0.22,0.05,0.05,0.18,0.03,0.13,0.05,0.03
JC+G,18,8851.46952531363,8727.3926301849,-4345.64947219422,n/a,0.391407980626516,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
