Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,11959.9528494625,11812.0079769125,-5884.94962272312,0.283225616700541,1.04388139315711,1.78623395170834,0.225469483568075,0.225469483568075,0.274530516431925,0.274530516431925,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,11960.2330042787,11819.3284070393,-5889.61478594113,n/a,0.436622513046127,1.8168937715048,0.225469483568075,0.225469483568075,0.274530516431925,0.274530516431925,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+G,26,11974.826629855,11791.68748035,-5869.76108386979,n/a,0.447112378279748,1.81477668694284,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.02,0.08,0.17,0.02,0.18,0.03,0.06,0.18,0.06,0.11,0.03,0.05
GTR+G+I,27,11978.592702759,11788.4161189531,-5867.11903451187,0.235208061108979,0.871224594037628,1.79667667760067,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.02,0.08,0.17,0.02,0.18,0.03,0.06,0.18,0.06,0.11,0.03,0.05
HKY+G,22,11980.8758394663,11825.8911646893,-5890.8860319151,n/a,0.439099200395651,1.80858120445458,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.04,0.04,0.19,0.03,0.16,0.05,0.03,0.16,0.05,0.13,0.04,0.04
HKY+G+I,23,11981.2387783399,11819.2147745868,-5886.54241554197,0.275748912144635,1.01561378618048,1.77635787869492,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.04,0.05,0.19,0.04,0.16,0.05,0.04,0.16,0.05,0.13,0.04,0.05
TN93+G,23,11987.4737244515,11825.4497206984,-5889.6598885978,n/a,0.441645254119003,1.80949872259828,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.04,0.04,0.17,0.04,0.18,0.05,0.04,0.18,0.05,0.12,0.04,0.04
TN93+G+I,24,11987.7517404435,11818.6888811322,-5885.27381078388,0.275050886935219,1.02313044133014,1.77382055041461,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.05,0.05,0.17,0.04,0.18,0.05,0.04,0.18,0.05,0.11,0.05,0.05
K2+G+I,20,11988.8320340515,11847.9274368121,-5903.91430082752,0.28199775981263,1.10164670891577,1.691264879414,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G,19,11988.9388675965,11855.0750185846,-5908.49280340994,n/a,0.456892821840033,1.71898663007277,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92+I,20,12033.154236009,11892.2496387696,-5926.07540180629,0.408770680039543,n/a,1.55329114684718,0.225469483568075,0.225469483568075,0.274530516431925,0.274530516431925,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+I,22,12055.9598755231,11900.9752007462,-5928.42804994351,0.406934985760833,n/a,1.53575914739726,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.05,0.05,0.18,0.04,0.16,0.06,0.04,0.15,0.06,0.12,0.05,0.05
K2+I,19,12057.333448254,11923.4695992421,-5942.6900937387,0.406843395436621,n/a,1.49738667517503,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,12060.6974302312,11898.6734264781,-5926.27174148763,0.405834737287396,n/a,1.53091635407937,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.05,0.05,0.16,0.04,0.17,0.06,0.04,0.17,0.06,0.11,0.05,0.05
GTR+I,26,12062.5026565347,11879.3635070297,-5913.59909720964,0.401468284757032,n/a,1.56369578291145,0.198708920187793,0.252230046948357,0.254460093896714,0.294600938967136,0.03,0.07,0.16,0.02,0.17,0.04,0.06,0.17,0.07,0.11,0.03,0.06
JC+G+I,19,12240.8975392643,12107.0336902524,-6034.47213924383,0.288031657326577,1.30081045011782,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
