Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,12017.3350175121,11841.6958770089,-5896.79419914037,0.394045727627072,0.474235227904,4.05938694636936,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.02,0.03,0.08,0.02,0.37,0.03,0.02,0.31,0.03,0.06,0.02,0.03
GTR+G+I,27,12019.10370821,11821.5242211698,-5883.69438078736,0.392213475098001,0.486835460126558,4.01449298744574,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0,0.02,0.07,0,0.37,0.02,0.02,0.31,0.05,0.06,0.02,0.04
TN93+G,23,12020.5095968562,11852.1846250005,-5903.04287671306,n/a,0.180399754351333,5.21494390310117,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.02,0.02,0.06,0.02,0.4,0.02,0.02,0.34,0.02,0.05,0.02,0.02
GTR+G,26,12020.5284272188,11830.2620290266,-5889.06812819241,n/a,0.184327981706474,5.07886889761225,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0,0.02,0.06,0,0.4,0.02,0.02,0.34,0.04,0.05,0.01,0.04
T92+G+I,21,12076.2441571433,11922.5486017055,-5940.23293265792,0.484272925482795,0.729301954136032,3.06769396561585,0.225513851653262,0.225513851653262,0.274486148346738,0.274486148346738,0.03,0.03,0.21,0.03,0.21,0.03,0.03,0.17,0.03,0.17,0.03,0.03
T92+G,20,12097.9159544954,11951.5356466347,-5955.73021923463,n/a,0.218452913913727,2.86646514347062,0.225513851653262,0.225513851653262,0.274486148346738,0.274486148346738,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.17,0.04,0.17,0.03,0.04
HKY+G+I,23,12107.4429578655,11939.1179860099,-5946.50955721772,0.478696093650343,0.690001563418195,3.18099827601004,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.03,0.03,0.22,0.03,0.2,0.03,0.03,0.17,0.03,0.18,0.03,0.03
GTR+I,26,12112.5421638308,11922.2757656386,-5935.07499649842,0.587540761836712,n/a,2.27533807184828,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.02,0.02,0.12,0.02,0.27,0.05,0.02,0.22,0.06,0.1,0.04,0.06
TN93+I,23,12113.9456993599,11945.6207275043,-5949.76092796496,0.588500253699136,n/a,2.25020568029717,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.03,0.04,0.12,0.04,0.26,0.04,0.04,0.22,0.04,0.1,0.03,0.04
K2+G+I,20,12117.7614205191,11971.3811126584,-5965.65295224648,0.498700675853103,0.881617662063845,2.76923910688783,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
HKY+G,22,12129.4731194264,11968.4626759581,-5962.18602589882,n/a,0.216818255966817,2.95045688623647,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.03,0.03,0.21,0.03,0.2,0.04,0.03,0.16,0.04,0.17,0.03,0.03
K2+G,19,12135.5824688884,11996.5177680548,-5979.2248643318,n/a,0.226110380597792,2.63653560567976,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+I,20,12142.5370262962,11996.1567184356,-5978.04075513506,0.597376526407817,n/a,2.22057740441666,0.225513851653262,0.225513851653262,0.274486148346738,0.274486148346738,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+I,22,12176.5542056015,12015.5437621332,-5985.72656898638,0.597451231266378,n/a,2.25252325718432,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.03,0.04,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.16,0.03,0.04
K2+I,19,12177.2449598513,12038.1802590177,-6000.05610981323,0.596385542944103,n/a,2.14713399723532,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
JC+G+I,19,12555.3191015481,12416.2544007145,-6189.09318066162,0.552115304910088,2.35636333852113,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,12571.1630793099,12439.4143448568,-6201.67655744317,n/a,0.255071876581606,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,12576.8313401828,12445.0826057298,-6204.51068787966,0.592454917807339,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,13045.9687873812,12863.015838067,-6406.44969617429,n/a,n/a,1.74221470259831,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.02,0.03,0.1,0.02,0.25,0.05,0.03,0.21,0.08,0.08,0.04,0.07
TN93,22,13066.694967385,12905.6845239168,-6430.79694987815,n/a,n/a,1.73759527018739,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.04,0.05,0.1,0.04,0.25,0.05,0.04,0.21,0.05,0.08,0.04,0.05
T92,19,13156.05923439,13016.9945335564,-6489.46324708259,n/a,n/a,1.69630411351794,0.225513851653262,0.225513851653262,0.274486148346738,0.274486148346738,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2,18,13163.153981841,13031.405247388,-6497.67200870875,n/a,n/a,1.69232240792682,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY,21,13191.9989210889,13038.3033656512,-6498.11031463075,n/a,n/a,1.6959285387959,0.231188561215371,0.219839142091153,0.262287756925827,0.28668453976765,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.14,0.05,0.15,0.04,0.05
JC,17,13505.6441745638,13381.2117657483,-6673.57849297082,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
