Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,8988.84491965701,8800.55074594422,-4373.17994252525,0.481944342367874,1.83201872603043,2.29116763668542,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.01,0.04,0.11,0.01,0.27,0.03,0.03,0.23,0.07,0.09,0.03,0.07
TN93+G+I,24,8989.09607602336,8821.70524259816,-4386.7769115199,0.492593062225998,2.02559683740036,2.25564604319865,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.04,0.11,0.03,0.26,0.04,0.03,0.23,0.04,0.09,0.04,0.04
GTR+G,26,8995.11013223053,8813.78323043561,-4380.80301241583,n/a,0.300859774088848,2.44229448209747,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.01,0.03,0.1,0.01,0.28,0.03,0.03,0.25,0.07,0.08,0.03,0.07
TN93+G,23,8996.45149066536,8836.02945330731,-4394.94508244472,n/a,0.292082528119206,2.48833810430794,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.03,0.04,0.1,0.03,0.29,0.04,0.03,0.25,0.04,0.08,0.03,0.04
TN93+I,23,8998.73757457048,8838.31553721243,-4396.08812439728,0.545749297253217,n/a,1.94684240784841,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.04,0.13,0.04,0.23,0.05,0.04,0.2,0.05,0.1,0.04,0.04
T92+G+I,21,9000.35114301814,8853.86822059799,-4405.87583582876,0.522514913381194,3.37747873680103,2.04874301005501,0.226729559748428,0.226729559748428,0.273270440251572,0.273270440251572,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.15,0.04,0.04
T92+I,20,9001.18848109454,8861.67587716102,-4410.78496847078,0.551427756265769,n/a,1.92388443316019,0.226729559748428,0.226729559748428,0.273270440251572,0.273270440251572,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+I,26,9013.34500313611,8832.01810134119,-4389.92044786863,0.545804114399999,n/a,1.7570415146345,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.03,0.13,0.04,0.22,0.04,0.03,0.19,0.07,0.11,0.03,0.07
T92+G,20,9014.54519764049,8875.03259370697,-4417.46332674376,n/a,0.301420601678611,2.14174725894823,0.226729559748428,0.226729559748428,0.273270440251572,0.273270440251572,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
HKY+G+I,23,9019.2984381006,8858.87640074255,-4406.36855616234,0.521957257741555,3.34088905036798,2.04984796966509,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.04,0.19,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.04
HKY+I,22,9020.29211600621,8866.83938238055,-4411.35585871897,0.55126415155463,n/a,1.92315986977679,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+G+I,20,9027.62587115496,8888.11326722144,-4424.00366350099,0.519948257219952,3.47989433427279,1.97524733877335,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,9028.08001306872,8895.53823471104,-4428.7211980617,0.549670525628239,n/a,1.8673656907516,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,9033.30593840302,8879.85320477736,-4417.86276991738,n/a,0.301671122157496,2.14275880628676,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.04,0.19,0.04,0.18,0.04,0.04,0.16,0.04,0.15,0.04,0.04
K2+G,19,9040.9027755248,8908.36099716712,-4435.13257928974,n/a,0.310316540191902,2.06080222520401,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
JC+I,18,9271.14001309127,9145.56956720684,-4554.7416616768,0.544859142432156,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,9276.66826040545,9144.12648204777,-4553.01532173007,0.528527716169662,6.72334252610276,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,9295.9547237854,9170.38427790096,-4567.14901702386,n/a,0.342776289783565,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,9544.74508936961,9370.38596773468,-4660.1109545892,n/a,n/a,1.36787784329535,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.04,0.12,0.04,0.2,0.05,0.04,0.17,0.09,0.1,0.04,0.08
TN93,22,9544.86085843637,9391.40812481071,-4673.64022993405,n/a,n/a,1.56597009417127,0.22377358490566,0.229685534591195,0.266037735849057,0.280503144654088,0.04,0.05,0.12,0.04,0.21,0.05,0.04,0.18,0.05,0.1,0.04,0.05
T92,19,9559.63813619588,9427.09635783821,-4694.50025962528,n/a,n/a,1.55065269073695,0.226729559748428,0.226729559748428,0.273270440251572,0.273270440251572,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
