Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9884.63679980044,9739.63956739366,-4848.75724985817,0.404131134362386,1.21808225844819,1.63419049446853,0.21140350877193,0.21140350877193,0.28859649122807,0.28859649122807,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
T92+G,20,9893.52571470329,9755.4276828385,-4857.65700016874,n/a,0.323242417185322,1.71864807934376,0.21140350877193,0.21140350877193,0.28859649122807,0.28859649122807,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
TN93+G+I,24,9900.9032919961,9735.21172629403,-4843.52461737857,0.408044902403714,1.25001273114993,1.69221913067376,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.04,0.05,0.14,0.04,0.22,0.06,0.04,0.17,0.06,0.1,0.04,0.05
HKY+G+I,23,9908.93031409742,9750.13631455075,-4851.99342128838,0.401538500823142,1.18841606108396,1.64348884890982,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.04,0.05,0.2,0.04,0.16,0.06,0.04,0.13,0.06,0.14,0.04,0.05
TN93+G,23,9910.82174746506,9752.02774791839,-4852.93913797219,n/a,0.310197300633163,1.8511336254179,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.03,0.04,0.14,0.04,0.24,0.05,0.04,0.18,0.05,0.1,0.03,0.04
GTR+G+I,27,9914.94882791518,9728.56783606267,-4837.18150676067,0.401289848905834,1.1871691065404,1.69170997937207,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.02,0.07,0.14,0.02,0.22,0.05,0.06,0.17,0.06,0.1,0.03,0.05
HKY+G,22,9917.86149681301,9765.96560843854,-4860.91430550532,n/a,0.323768927056022,1.72682442333589,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.13,0.06,0.14,0.04,0.05
GTR+G,26,9924.76392980258,9745.27886772598,-4846.54435056352,n/a,0.313579788326055,1.82210131556394,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.02,0.07,0.14,0.02,0.23,0.05,0.06,0.18,0.06,0.1,0.03,0.05
T92+I,20,9933.18442366295,9795.08639179816,-4877.48635464857,0.484375224473268,n/a,1.36430091492582,0.21140350877193,0.21140350877193,0.28859649122807,0.28859649122807,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
K2+G+I,20,9943.76701009627,9805.66897823148,-4882.77764786523,0.416865243792687,1.52679399274621,1.48057841490328,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,9947.56521074996,9788.77121120329,-4871.31086961464,0.483081030531225,n/a,1.38956644485615,0.219298245614035,0.203508771929825,0.261538461538462,0.315654520917679,0.04,0.05,0.14,0.05,0.2,0.06,0.05,0.15,0.06,0.1,0.04,0.05
