Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,10257.0571715377,10086.0362620498,-5018.95301979323,0.487061314400223,1.53246317601897,2.46942792087908,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.03,0.04,0.09,0.03,0.32,0.04,0.03,0.24,0.04,0.07,0.03,0.04
GTR+G+I,27,10262.1272825208,10069.7463928143,-5007.79112953783,0.480460212408934,1.47117442244673,2.49094485896545,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.01,0.04,0.09,0.01,0.33,0.03,0.03,0.24,0.06,0.07,0.02,0.06
TN93+G,23,10272.9102391446,10109.0101960246,-5031.44520217898,n/a,0.263270183736533,2.83826807102599,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.03,0.04,0.08,0.03,0.35,0.04,0.03,0.26,0.04,0.06,0.03,0.04
GTR+G,26,10275.7565789456,10090.4952460223,-5019.17142633253,n/a,0.27062913476229,2.74810082098036,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.01,0.04,0.08,0.01,0.35,0.02,0.03,0.26,0.06,0.06,0.02,0.06
TN93+I,23,10276.743958462,10112.843915342,-5033.36206183767,0.547794286845957,n/a,1.90529488069802,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.03,0.05,0.11,0.04,0.27,0.05,0.04,0.2,0.05,0.08,0.03,0.05
GTR+I,26,10294.3813001505,10109.1199672272,-5028.48378693499,0.54850052313059,n/a,1.73160576620863,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.04,0.04,0.12,0.04,0.25,0.04,0.03,0.19,0.07,0.09,0.03,0.07
T92+G+I,21,10297.4513972631,10147.7943954692,-5052.84707840286,0.527890232215386,2.80138079911371,2.0335633246154,0.211471861471861,0.211471861471861,0.288528138528139,0.288528138528139,0.03,0.05,0.19,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.05
T92+I,20,10303.0661838248,10160.5313567052,-5060.22012026606,0.557565938153999,n/a,1.85012298396417,0.211471861471861,0.211471861471861,0.288528138528139,0.288528138528139,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G,20,10320.6902028032,10178.1553756836,-5069.03212975522,n/a,0.278828878249646,2.15057584721048,0.211471861471861,0.211471861471861,0.288528138528139,0.288528138528139,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.15,0.05,0.15,0.03,0.05
HKY+G+I,23,10324.670622766,10160.7705796461,-5057.3253939897,0.527921600895314,2.80370859326944,2.04869905636628,0.215800865800866,0.207142857142857,0.281168831168831,0.295887445887446,0.03,0.05,0.2,0.03,0.19,0.05,0.03,0.14,0.05,0.15,0.03,0.05
