Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,21442.6263960512,21227.896903655,-10586.9125236838,0.514592268324454,1.23516502246634,2.82253817782813,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.01,0.03,0.11,0.01,0.3,0.04,0.03,0.24,0.06,0.1,0.03,0.05
TN93+G+I,24,21456.901707045,21266.0241955518,-10608.9835874409,0.507529088987633,1.08804279572567,2.85558818180051,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.03,0.03,0.11,0.03,0.31,0.04,0.03,0.24,0.04,0.1,0.03,0.03
GTR+G,26,21460.6893960036,21253.9103733515,-10600.9218264134,n/a,0.231027949002534,3.05286060140716,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.01,0.03,0.1,0.01,0.32,0.03,0.03,0.25,0.05,0.09,0.02,0.05
TN93+G,23,21474.7750202475,21291.848550115,-10622.8980467956,n/a,0.223393058194155,3.13135499036638,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.02,0.03,0.1,0.03,0.33,0.03,0.03,0.25,0.03,0.09,0.02,0.03
T92+G+I,21,21500.6410048405,21333.6171888557,-10645.7866445989,0.563443414997638,1.91651078807061,2.5653819096618,0.226696725201709,0.226696725201709,0.273303274798291,0.273303274798291,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
GTR+I,26,21505.2041090171,21298.425086365,-10623.1791829202,0.597894168139355,n/a,2.29749821883305,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.02,0.03,0.14,0.02,0.25,0.05,0.03,0.2,0.06,0.12,0.03,0.06
T92+G,20,21535.2958958506,21376.2236925986,-10668.0918928573,n/a,0.226805018625037,2.61159469355695,0.226696725201709,0.226696725201709,0.273303274798291,0.273303274798291,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+I,20,21542.2611909008,21383.1889876488,-10671.5745403824,0.606871127468859,n/a,2.27569143875744,0.226696725201709,0.226696725201709,0.273303274798291,0.273303274798291,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+G+I,23,21544.6480574187,21361.7215872861,-10657.8345653812,0.566089650521577,1.99198620249783,2.60819775491481,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.18,0.03,0.04
TN93+I,23,21546.9774608634,21364.0509907308,-10658.9992671035,0.595434509602538,n/a,1.91543071844253,0.244091124822022,0.209302325581395,0.270526815377314,0.276079734219269,0.04,0.05,0.11,0.04,0.26,0.05,0.04,0.2,0.05,0.1,0.04,0.05
