Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G,26,13150.682015978,12955.283645363,-6451.59017845283,n/a,0.226059505344263,2.82538236146513,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0,0.04,0.11,0,0.31,0.05,0.04,0.25,0.05,0.09,0.03,0.04
TN93+G,23,13156.883436904,12984.0208619239,-6468.96983078542,n/a,0.228236832701074,2.70901732273457,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.03,0.11,0.03,0.3,0.04,0.03,0.25,0.04,0.09,0.03,0.03
GTR+G+I,27,13158.3163207861,12955.4066090411,-6450.64768356703,0.352514664694367,0.491202714570041,2.91801070114626,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0,0.04,0.1,0,0.31,0.05,0.04,0.26,0.04,0.08,0.03,0.03
TN93+G+I,24,13161.4260614765,12981.0512593091,-6466.48149578182,0.430807727534289,0.670735420555176,2.75705160947763,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.03,0.11,0.03,0.3,0.04,0.03,0.25,0.04,0.09,0.03,0.03
T92+G,20,13194.315265213,13043.9911428667,-6501.96468680947,n/a,0.224770168666491,2.4048371746013,0.224743024963289,0.224743024963289,0.275256975036711,0.275256975036711,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+G+I,21,13196.3709937039,13038.5337586994,-6498.23290376507,0.54083121042035,1.30544309291808,2.43630392579574,0.224743024963289,0.224743024963289,0.275256975036711,0.275256975036711,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+I,23,13216.7059582463,13043.8433832662,-6498.88109145656,0.612864998848934,n/a,2.20067110904243,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.04,0.14,0.04,0.24,0.05,0.04,0.2,0.05,0.11,0.03,0.04
GTR+I,26,13220.9917427336,13025.5933721186,-6486.74504183067,0.611847993172444,n/a,2.24720580399887,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.01,0.03,0.14,0.01,0.25,0.07,0.04,0.2,0.05,0.11,0.04,0.04
K2+G,19,13226.8329190822,13084.0222044208,-6522.98316103392,n/a,0.230073101274603,2.31008277114874,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,13228.2627959896,13077.9386736433,-6518.93845219777,0.62260631945776,n/a,2.19252343135139,0.224743024963289,0.224743024963289,0.275256975036711,0.275256975036711,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
K2+G+I,20,13232.9131988446,13082.5890764983,-6521.26365362526,0.529811609960538,1.2594415714553,2.32837411247799,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,13242.076357604,13076.7263050332,-6516.32593842524,n/a,0.221368833223805,2.54715689500447,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.03,0.22,0.04,0.17,0.04,0.04,0.14,0.04,0.18,0.03,0.03
HKY+G+I,23,13243.9573525235,13071.0947775434,-6512.50678859518,0.542043734834137,1.28073922559065,2.5882778598942,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.03,0.22,0.04,0.17,0.04,0.04,0.14,0.04,0.18,0.03,0.03
K2+I,19,13265.9457518149,13123.1350371535,-6542.53957740026,0.620458485670472,n/a,2.11030746886667,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,13277.2717335081,13111.9216809373,-6533.92362637729,0.623440987753777,n/a,2.30188191670589,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.04,0.21,0.04,0.17,0.05,0.04,0.14,0.05,0.17,0.03,0.04
JC+G,18,13656.0404664262,13520.7434544114,-6742.34658199579,n/a,0.248929756219303,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,13665.5600837063,13522.7493690448,-6742.34674334595,0.00001,0.248927063798301,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,13678.8663906204,13543.5693786056,-6753.75954409288,0.616011333874657,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,14050.4426520401,13862.5559179727,-6906.23014377374,n/a,n/a,1.79604373413323,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.01,0.04,0.12,0.02,0.24,0.06,0.04,0.2,0.07,0.1,0.04,0.06
TN93,22,14065.5422118768,13900.192159306,-6928.05886556167,n/a,n/a,1.78905585005318,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.03,0.04,0.12,0.04,0.24,0.05,0.04,0.2,0.05,0.1,0.03,0.04
T92,19,14132.9929094106,13990.1821947492,-6976.06315619812,n/a,n/a,1.76892594166265,0.224743024963289,0.224743024963289,0.275256975036711,0.275256975036711,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2,18,14136.8762262675,14001.5792142527,-6982.76446191642,n/a,n/a,1.76461309461941,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY,21,14193.7100964512,14035.8728614467,-6996.90245513872,n/a,n/a,1.76377492320425,0.252129221732746,0.197356828193833,0.240602055800294,0.309911894273128,0.04,0.04,0.2,0.05,0.15,0.06,0.05,0.13,0.06,0.16,0.04,0.04
JC,17,14504.8586777471,14377.0756632754,-7171.51533494605,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
